id;type;label;S1;S2;S3
20753;COMMAND;EMPTY;test;test;test
20754;COMMAND;EMPTY;test;test;test
20755;COMMAND;EMPTY;test;test;test
20756;COMMAND;EMPTY;test;test;test
20757;COMMAND;EMPTY;test;test;test
20758;COMMAND;EMPTY;test;test;test
20759;COMMAND;EMPTY;test;test;test
20760;COMMAND;EMPTY;test;test;test
20761;COMMAND;EMPTY;test;test;train
20762;COMMAND;EMPTY;test;test;test
20763;COMMAND;EMPTY;test;test;test
20764;COMMAND;EMPTY;test;test;test
20765;COMMAND;EMPTY;test;test;test
20766;COMMAND;EMPTY;test;test;test
20767;COMMAND;EMPTY;test;test;test
20768;COMMAND;EMPTY;test;test;test
20769;COMMAND;EMPTY;test;test;test
20770;COMMAND;EMPTY;test;test;test
20771;COMMAND;EMPTY;test;test;train
20772;COMMAND;EMPTY;test;test;valid
20773;COMMAND;EMPTY;test;test;test
20774;COMMAND;EMPTY;test;test;train
20775;COMMAND;EMPTY;test;test;valid
20776;COMMAND;EMPTY;test;test;test
20777;COMMAND;EMPTY;test;test;test
20778;COMMAND;EMPTY;test;test;test
20779;COMMAND;EMPTY;test;test;test
20780;COMMAND;EMPTY;test;test;test
20781;COMMAND;EMPTY;test;test;test
20782;COMMAND;EMPTY;test;test;test
20783;COMMAND;EMPTY;test;test;test
20784;COMMAND;EMPTY;test;test;test
20785;COMMAND;EMPTY;test;test;test
20786;COMMAND;EMPTY;test;test;test
20787;COMMAND;EMPTY;test;test;test
20788;COMMAND;EMPTY;test;test;test
20789;COMMAND;EMPTY;test;test;test
20790;COMMAND;EMPTY;test;test;test
20791;COMMAND;EMPTY;test;test;test
20792;COMMAND;EMPTY;test;test;train
20793;COMMAND;EMPTY;test;test;train
20794;COMMAND;EMPTY;test;test;test
20795;COMMAND;EMPTY;test;test;test
20796;COMMAND;EMPTY;test;test;test
20797;COMMAND;EMPTY;test;test;test
20798;COMMAND;EMPTY;test;test;test
20799;COMMAND;EMPTY;test;test;train
20800;COMMAND;EMPTY;test;test;test
20801;COMMAND;EMPTY;test;test;test
20802;COMMAND;EMPTY;test;test;test
20803;COMMAND;EMPTY;test;test;train
20804;COMMAND;EMPTY;test;test;test
20805;COMMAND;EMPTY;test;test;test
20806;COMMAND;EMPTY;test;test;test
20807;COMMAND;EMPTY;test;test;test
20808;COMMAND;EMPTY;test;test;test
20809;COMMAND;EMPTY;test;test;test
20810;COMMAND;EMPTY;test;test;test
20811;COMMAND;EMPTY;test;test;test
20812;COMMAND;EMPTY;test;test;train
20813;COMMAND;EMPTY;test;test;train
20814;COMMAND;EMPTY;test;test;test
20815;COMMAND;EMPTY;test;test;test
20816;COMMAND;EMPTY;test;test;train
20817;COMMAND;EMPTY;test;test;test
20818;COMMAND;EMPTY;test;test;valid
20819;COMMAND;EMPTY;test;test;test
20820;COMMAND;EMPTY;test;test;test
20821;COMMAND;EMPTY;test;test;train
20822;COMMAND;EMPTY;test;test;test
20823;COMMAND;EMPTY;test;test;train
20824;COMMAND;EMPTY;test;test;train
20825;COMMAND;EMPTY;test;test;test
20826;COMMAND;EMPTY;test;test;train
20827;COMMAND;EMPTY;test;test;test
20828;COMMAND;EMPTY;test;test;test
20829;COMMAND;EMPTY;test;test;test
20830;COMMAND;EMPTY;test;test;test
20831;COMMAND;EMPTY;test;test;test
20832;COMMAND;EMPTY;test;test;test
20833;COMMAND;EMPTY;test;test;test
20834;COMMAND;EMPTY;test;test;test
20835;COMMAND;EMPTY;test;test;test
20836;COMMAND;EMPTY;test;test;test
20837;COMMAND;EMPTY;test;test;test
20838;COMMAND;EMPTY;test;test;test
20839;COMMAND;EMPTY;test;test;test
20840;COMMAND;EMPTY;test;test;test
20841;COMMAND;EMPTY;test;test;test
20842;COMMAND;EMPTY;test;test;test
20843;COMMAND;EMPTY;test;test;test
20844;COMMAND;EMPTY;test;test;test
20845;COMMAND;EMPTY;test;test;test
20846;COMMAND;EMPTY;test;test;test
20847;COMMAND;EMPTY;test;test;test
20848;COMMAND;EMPTY;test;test;test
20849;COMMAND;EMPTY;test;test;test
20850;COMMAND;EMPTY;test;test;test
20851;COMMAND;EMPTY;test;test;test
20852;COMMAND;EMPTY;test;test;train
20853;COMMAND;EMPTY;test;test;train
20854;COMMAND;EMPTY;test;test;test
20855;COMMAND;EMPTY;test;test;valid
20856;COMMAND;EMPTY;test;test;train
20857;COMMAND;EMPTY;test;test;valid
20858;COMMAND;EMPTY;test;test;test
20859;COMMAND;EMPTY;test;test;test
20860;COMMAND;EMPTY;test;test;test
20861;COMMAND;EMPTY;test;test;test
20862;COMMAND;EMPTY;test;test;test
20863;COMMAND;EMPTY;test;test;test
20864;COMMAND;EMPTY;test;test;train
20865;COMMAND;EMPTY;test;test;test
20866;COMMAND;EMPTY;test;test;train
20867;COMMAND;EMPTY;test;test;test
20868;COMMAND;EMPTY;test;test;train
20869;COMMAND;EMPTY;test;test;train
20870;COMMAND;EMPTY;test;test;test
20871;COMMAND;EMPTY;test;test;test
20872;COMMAND;EMPTY;test;test;test
20873;COMMAND;PLUS_ONE;test;test;test
20874;COMMAND;PLUS_ONE;test;test;test
20875;COMMAND;EMPTY;test;test;test
20876;COMMAND;EMPTY;test;test;test
20877;COMMAND;EMPTY;test;test;valid
20878;COMMAND;EMPTY;test;test;train
20879;COMMAND;EMPTY;test;test;test
20880;COMMAND;EMPTY;test;test;test
20881;COMMAND;EMPTY;test;test;test
20882;COMMAND;EMPTY;test;test;test
20883;COMMAND;EMPTY;test;test;test
20884;COMMAND;EMPTY;test;test;test
20885;COMMAND;PLUS_ONE;test;test;test
20886;COMMAND;EMPTY;test;test;test
20887;COMMAND;EMPTY;test;test;test
20888;COMMAND;EMPTY;test;test;train
20889;COMMAND;EMPTY;test;test;test
20890;COMMAND;EMPTY;test;test;test
20891;COMMAND;EMPTY;test;test;test
20892;COMMAND;EMPTY;test;test;test
20893;COMMAND;EMPTY;test;test;test
20894;COMMAND;EMPTY;test;test;test
20895;COMMAND;EMPTY;test;test;test
20896;COMMAND;PLUS_ONE;test;test;test
20897;COMMAND;EMPTY;test;test;train
20898;COMMAND;EMPTY;test;test;test
20899;COMMAND;EMPTY;test;test;train
20900;COMMAND;EMPTY;test;test;test
20901;COMMAND;EMPTY;test;test;train
20902;COMMAND;EMPTY;test;test;test
20903;COMMAND;EMPTY;test;test;test
20904;COMMAND;EMPTY;test;test;valid
20905;COMMAND;EMPTY;test;test;test
20906;COMMAND;EMPTY;test;test;test
20907;COMMAND;TURN_LEFT;test;test;test
20908;COMMAND;EMPTY;test;test;test
20909;COMMAND;EMPTY;test;test;test
20910;COMMAND;EMPTY;test;test;test
20911;COMMAND;EMPTY;test;test;test
20912;COMMAND;EMPTY;test;test;test
20913;COMMAND;PLUS_ONE;test;test;test
20914;COMMAND;EMPTY;test;test;train
20915;COMMAND;EMPTY;test;test;valid
20916;COMMAND;EMPTY;test;test;train
20917;COMMAND;EMPTY;test;test;train
20918;ORIENTATION;EMPTY;test;test;test
20919;ORIENTATION;EMPTY;test;test;test
20920;ORIENTATION;ARROW_DOWN;test;test;train
20921;ORIENTATION;EMPTY;test;test;test
20922;ORIENTATION;EMPTY;test;test;train
20923;ORIENTATION;EMPTY;test;test;test
20924;ORIENTATION;EMPTY;test;test;test
20925;ORIENTATION;EMPTY;test;test;test
20926;ORIENTATION;EMPTY;test;test;test
20927;ORIENTATION;EMPTY;test;test;test
20928;ORIENTATION;EMPTY;test;test;train
20929;ORIENTATION;EMPTY;test;test;train
20930;ORIENTATION;EMPTY;test;test;test
20931;ORIENTATION;EMPTY;test;test;test
20932;ORIENTATION;EMPTY;test;test;test
20933;ORIENTATION;ARROW_LEFT;test;test;train
20934;ORIENTATION;EMPTY;test;test;test
20935;ORIENTATION;EMPTY;test;test;test
20936;ORIENTATION;EMPTY;test;test;test
20937;ORIENTATION;EMPTY;test;test;test
20938;ORIENTATION;EMPTY;test;test;test
20939;ORIENTATION;EMPTY;test;test;test
20940;ORIENTATION;EMPTY;test;test;test
20941;ORIENTATION;ARROW_LEFT;test;test;train
20942;ORIENTATION;EMPTY;test;test;test
20943;ORIENTATION;ARROW_UP;test;test;train
20944;ORIENTATION;EMPTY;test;test;test
20945;ORIENTATION;EMPTY;test;test;test
20946;ORIENTATION;EMPTY;test;test;test
20947;ORIENTATION;EMPTY;test;test;test
20948;ORIENTATION;EMPTY;test;test;test
20949;ORIENTATION;EMPTY;test;test;test
20950;ORIENTATION;ARROW_UP;test;test;train
20951;ORIENTATION;EMPTY;test;test;test
20952;ORIENTATION;EMPTY;test;test;test
20953;ORIENTATION;EMPTY;test;test;test
20954;ORIENTATION;ARROW_UP;test;test;train
20955;ORIENTATION;EMPTY;test;test;test
20956;ORIENTATION;EMPTY;test;test;test
20957;ORIENTATION;EMPTY;test;test;test
20958;ORIENTATION;EMPTY;test;test;test
20959;ORIENTATION;EMPTY;test;test;test
20960;ORIENTATION;ARROW_UP;test;test;train
20961;ORIENTATION;EMPTY;test;test;test
20962;ORIENTATION;EMPTY;test;test;test
20963;ORIENTATION;EMPTY;test;test;test
20964;ORIENTATION;EMPTY;test;test;test
20965;ORIENTATION;EMPTY;test;test;test
20966;ORIENTATION;ARROW_DOWN;test;test;train
20967;ORIENTATION;EMPTY;test;test;test
20968;ORIENTATION;EMPTY;test;test;test
20969;ORIENTATION;EMPTY;test;test;test
20970;ORIENTATION;EMPTY;test;test;test
20971;ORIENTATION;EMPTY;test;test;test
20972;ORIENTATION;EMPTY;test;test;test
20973;ORIENTATION;EMPTY;test;test;test
20974;ORIENTATION;EMPTY;test;test;test
20975;ORIENTATION;ARROW_RIGHT;test;test;train
20976;ORIENTATION;EMPTY;test;test;test
20977;ORIENTATION;EMPTY;test;test;test
20978;ORIENTATION;EMPTY;test;test;test
20979;ORIENTATION;EMPTY;test;test;test
20980;ORIENTATION;EMPTY;test;test;test
20981;ORIENTATION;EMPTY;test;test;test
20982;ORIENTATION;EMPTY;test;test;test
20983;ORIENTATION;EMPTY;test;test;test
20984;ORIENTATION;ARROW_RIGHT;test;test;train
20985;ORIENTATION;EMPTY;test;test;test
20986;ORIENTATION;EMPTY;test;test;test
20987;ORIENTATION;EMPTY;test;test;test
20988;ORIENTATION;EMPTY;test;test;test
20989;ORIENTATION;EMPTY;test;test;test
20990;ORIENTATION;EMPTY;test;test;test
20991;ORIENTATION;EMPTY;test;test;test
20992;ORIENTATION;ARROW_RIGHT;test;test;train
20993;ORIENTATION;EMPTY;test;test;test
20994;ORIENTATION;EMPTY;test;test;test
20995;ORIENTATION;EMPTY;test;test;test
20996;ORIENTATION;EMPTY;test;test;train
20997;ORIENTATION;EMPTY;test;test;test
20998;ORIENTATION;EMPTY;test;test;test
20999;ORIENTATION;ARROW_LEFT;test;test;train
21000;ORIENTATION;EMPTY;test;test;test
21001;ORIENTATION;EMPTY;test;test;train
21002;ORIENTATION;EMPTY;test;test;test
21003;ORIENTATION;EMPTY;test;test;test
21004;ORIENTATION;EMPTY;test;test;test
21005;ORIENTATION;EMPTY;test;test;train
21006;ORIENTATION;EMPTY;test;test;test
21007;ORIENTATION;EMPTY;test;test;test
21008;ORIENTATION;EMPTY;test;test;test
21009;ORIENTATION;EMPTY;test;test;test
21010;ORIENTATION;EMPTY;test;test;test
21011;ORIENTATION;EMPTY;test;test;test
21012;ORIENTATION;EMPTY;test;test;test
21013;ORIENTATION;ARROW_UP;test;test;train
21014;COMMAND;PLUS_ONE;test;test;test
21015;COMMAND;TURN_LEFT;test;test;train
21016;COMMAND;EMPTY;test;test;test
21017;ORIENTATION;EMPTY;test;test;test
21018;ORIENTATION;EMPTY;test;test;test
21019;ORIENTATION;EMPTY;test;test;test
21020;ORIENTATION;EMPTY;test;test;test
21021;ORIENTATION;EMPTY;test;test;test
21022;ORIENTATION;EMPTY;test;test;test
21023;COMMAND;TURN_RIGHT;test;test;test
21024;COMMAND;PLUS_ONE;test;test;test
21025;COMMAND;PLUS_ONE;test;test;test
21026;COMMAND;TURN_LEFT;test;test;train
21027;COMMAND;TURN_RIGHT;test;test;test
21028;COMMAND;PLUS_ONE;test;test;test
21029;COMMAND;TURN_LEFT;test;test;test
21030;COMMAND;PLUS_ONE;test;test;test
21031;COMMAND;MINUS_ONE;test;test;test
21032;COMMAND;TURN_LEFT;test;test;train
21033;COMMAND;PLUS_ONE;test;test;train
21034;COMMAND;TURN_RIGHT;test;test;train
21035;COMMAND;TURN_RIGHT;test;test;test
21036;COMMAND;TURN_LEFT;test;test;test
21037;COMMAND;PLUS_ONE;test;test;train
21038;COMMAND;TURN_RIGHT;test;test;test
21039;COMMAND;PLUS_ONE;test;test;test
21040;COMMAND;TURN_RIGHT;test;test;train
21041;COMMAND;PLUS_ONE;test;test;test
21042;COMMAND;TURN_LEFT;test;test;train
21043;COMMAND;PLUS_ONE;test;test;test
21044;COMMAND;TURN_RIGHT;test;test;test
21045;COMMAND;PLUS_ONE;test;test;test
21046;COMMAND;TURN_LEFT;test;test;train
21047;COMMAND;TURN_LEFT;test;test;train
21048;COMMAND;PLUS_ONE;test;test;test
21049;COMMAND;INSPECT;;;
21050;COMMAND;TURN_RIGHT;test;test;train
21214;ORIENTATION;EMPTY;test;test;train
21215;ORIENTATION;EMPTY;test;test;test
21216;ORIENTATION;EMPTY;test;test;test
21217;ORIENTATION;EMPTY;test;test;test
21218;ORIENTATION;ARROW_RIGHT;test;test;train
21219;ORIENTATION;EMPTY;test;test;test
21220;ORIENTATION;EMPTY;test;test;test
21221;ORIENTATION;EMPTY;test;test;test
21222;ORIENTATION;EMPTY;test;test;test
21223;ORIENTATION;EMPTY;test;test;test
21224;ORIENTATION;EMPTY;test;test;test
21225;ORIENTATION;EMPTY;test;test;train
21226;ORIENTATION;EMPTY;test;test;test
21227;ORIENTATION;EMPTY;test;test;train
21228;ORIENTATION;EMPTY;test;test;train
21229;ORIENTATION;EMPTY;test;test;test
21230;ORIENTATION;EMPTY;test;test;test
21231;ORIENTATION;EMPTY;test;test;test
21232;ORIENTATION;EMPTY;test;test;test
21233;ORIENTATION;EMPTY;test;test;test
21234;ORIENTATION;ARROW_RIGHT;test;test;train
21235;ORIENTATION;EMPTY;test;test;test
21236;ORIENTATION;EMPTY;test;test;test
21237;ORIENTATION;EMPTY;test;test;test
21238;ORIENTATION;EMPTY;test;test;test
21239;ORIENTATION;EMPTY;test;test;test
21240;ORIENTATION;EMPTY;test;test;test
21241;ORIENTATION;EMPTY;test;test;test
21242;ORIENTATION;EMPTY;test;test;test
21243;ORIENTATION;EMPTY;test;test;test
21244;ORIENTATION;EMPTY;test;test;test
21245;ORIENTATION;EMPTY;test;test;test
21246;ORIENTATION;EMPTY;test;test;test
21247;ORIENTATION;EMPTY;test;test;test
21248;ORIENTATION;EMPTY;test;test;test
21249;ORIENTATION;EMPTY;test;test;test
21250;ORIENTATION;EMPTY;test;test;test
21251;ORIENTATION;EMPTY;test;test;test
21252;ORIENTATION;EMPTY;test;test;test
21253;ORIENTATION;EMPTY;test;test;test
21254;ORIENTATION;EMPTY;test;test;train
21255;ORIENTATION;EMPTY;test;test;test
21256;ORIENTATION;EMPTY;test;test;test
21257;ORIENTATION;EMPTY;test;test;test
21258;ORIENTATION;EMPTY;test;test;test
21259;ORIENTATION;EMPTY;test;test;test
21260;ORIENTATION;EMPTY;test;test;test
21261;ORIENTATION;EMPTY;test;test;test
21262;ORIENTATION;EMPTY;test;test;test
21263;ORIENTATION;EMPTY;test;test;test
21264;ORIENTATION;EMPTY;test;test;test
21265;ORIENTATION;EMPTY;test;test;test
21266;CROSS;INSPECT;;;
21267;CROSS;CHECKED;test;test;train
21268;CROSS;CHECKED;test;test;train
21269;CROSS;EMPTY;test;test;test
21270;CROSS;CHECKED;test;test;train
21271;CROSS;CHECKED;test;test;test
21272;COMMAND;TURN_RIGHT;test;test;train
21273;COMMAND;MINUS_ONE;test;test;train
21274;CROSS;EMPTY;test;test;train
21275;CROSS;CHECKED;test;test;train
21276;CROSS;EMPTY;test;test;train
21277;CROSS;EMPTY;test;test;test
21278;CROSS;EMPTY;test;test;train
21279;CROSS;EMPTY;test;test;train
21280;CROSS;EMPTY;test;test;test
21281;CROSS;EMPTY;test;test;test
21282;CROSS;EMPTY;test;test;test
21283;CROSS;EMPTY;test;test;test
21284;COMMAND;TURN_RIGHT;test;test;test
21285;CROSS;CHECKED;test;test;train
21286;CROSS;EMPTY;test;test;test
21287;CROSS;EMPTY;test;test;train
21288;CROSS;CHECKED;test;test;valid
21289;CROSS;EMPTY;test;test;test
21290;CROSS;EMPTY;test;test;test
21291;CROSS;EMPTY;test;test;test
21292;CROSS;EMPTY;test;test;test
21293;CROSS;EMPTY;test;test;test
21294;CROSS;EMPTY;test;test;train
21295;COMMAND;TURN_LEFT;test;test;train
21296;COMMAND;MINUS_ONE;test;test;train
21297;COMMAND;TURN_RIGHT;test;test;train
21298;COMMAND;TURN_LEFT;test;test;test
21299;CROSS;NOT_READABLE;test;test;valid
21300;CROSS;EMPTY;test;test;train
21301;CROSS;CHECKED;test;test;test
21302;CROSS;CHECKED;test;test;train
21303;CROSS;INSPECT;;;
21304;CROSS;EMPTY;test;test;test
21305;CROSS;EMPTY;test;test;train
21306;CROSS;EMPTY;test;test;valid
21314;CROSS;EMPTY;test;test;valid
21321;CROSS;INSPECT;;;
21322;CROSS;INSPECT;;;
21323;CROSS;EMPTY;test;test;test
21324;CROSS;EMPTY;test;test;train
21325;CROSS;INSPECT;;;
21326;CROSS;INSPECT;;;
21327;CROSS;EMPTY;test;test;train
21328;COMMAND;PLUS_ONE;test;test;train
21329;COMMAND;PLUS_ONE;test;test;test
21330;COMMAND;MINUS_ONE;test;test;train
21331;COMMAND;PLUS_ONE;test;test;test
21332;COMMAND;PLUS_ONE;test;test;test
21333;COMMAND;PLUS_ONE;test;test;test
21334;COMMAND;MINUS_ONE;test;test;train
21335;COMMAND;MINUS_ONE;test;test;test
21336;COMMAND;MINUS_ONE;test;test;test
21337;COMMAND;TURN_RIGHT;test;test;train
21338;COMMAND;PLUS_ONE;test;test;test
21339;COMMAND;PLUS_ONE;test;test;test
21340;COMMAND;TURN_LEFT;test;test;train
21341;COMMAND;MINUS_ONE;test;test;test
21342;COMMAND;TURN_LEFT;test;test;train
21343;COMMAND;MINUS_ONE;test;test;train
21344;COMMAND;MINUS_ONE;test;test;test
21345;COMMAND;TURN_RIGHT;test;test;train
21346;COMMAND;TURN_RIGHT;test;test;train
21347;COMMAND;EMPTY;test;test;test
21348;COMMAND;EMPTY;test;test;test
21349;COMMAND;TURN_RIGHT;test;test;test
21350;COMMAND;TURN_RIGHT;test;test;test
21351;COMMAND;EMPTY;test;test;test
21352;COMMAND;EMPTY;test;test;test
21353;COMMAND;EMPTY;test;test;test
21354;COMMAND;EMPTY;test;test;test
21355;COMMAND;EMPTY;test;test;test
21356;COMMAND;EMPTY;test;test;train
21357;COMMAND;NOT_READABLE;test;test;test
21358;COMMAND;PLUS_ONE;test;test;test
21359;COMMAND;MINUS_ONE;test;test;test
21360;COMMAND;PLUS_ONE;test;test;test
21361;COMMAND;EMPTY;test;test;test
21362;COMMAND;EMPTY;test;test;test
21363;COMMAND;EMPTY;test;test;test
21364;COMMAND;EMPTY;test;test;test
21365;COMMAND;EMPTY;test;test;train
21366;COMMAND;EMPTY;test;test;train
21367;COMMAND;EMPTY;test;test;test
21368;COMMAND;EMPTY;test;test;test
21369;COMMAND;TURN_LEFT;test;test;train
21370;COMMAND;EMPTY;test;test;test
21371;COMMAND;EMPTY;test;test;test
21372;COMMAND;EMPTY;test;test;test
21373;COMMAND;EMPTY;test;test;test
21374;COMMAND;EMPTY;test;test;test
21375;COMMAND;EMPTY;test;test;test
21376;COMMAND;EMPTY;test;test;train
21377;COMMAND;EMPTY;test;test;train
21378;COMMAND;EMPTY;test;test;train
21379;COMMAND;EMPTY;test;test;test
21380;COMMAND;PLUS_ONE;test;test;train
21381;COMMAND;EMPTY;test;test;test
21382;COMMAND;EMPTY;test;test;test
21383;COMMAND;EMPTY;test;test;test
21384;COMMAND;EMPTY;test;test;test
21385;COMMAND;EMPTY;test;test;test
21386;COMMAND;EMPTY;test;test;test
21387;COMMAND;EMPTY;test;test;test
21388;COMMAND;EMPTY;test;test;test
21389;COMMAND;EMPTY;test;test;train
21390;COMMAND;EMPTY;test;test;test
21391;COMMAND;TURN_LEFT;test;test;test
21392;COMMAND;EMPTY;test;test;test
21393;COMMAND;EMPTY;test;test;test
21394;COMMAND;EMPTY;test;test;test
21395;COMMAND;EMPTY;test;test;test
21396;COMMAND;EMPTY;test;test;test
21397;COMMAND;EMPTY;test;test;test
21398;COMMAND;EMPTY;test;test;test
21399;COMMAND;EMPTY;test;test;test
21400;COMMAND;EMPTY;test;test;test
21401;COMMAND;EMPTY;test;test;test
21402;COMMAND;PLUS_ONE;test;test;train
21403;COMMAND;EMPTY;test;test;test
21404;COMMAND;EMPTY;test;test;test
21405;COMMAND;EMPTY;test;test;test
21406;COMMAND;EMPTY;test;test;test
21407;COMMAND;EMPTY;test;test;test
21408;COMMAND;EMPTY;test;test;test
21409;COMMAND;EMPTY;test;test;test
21410;COMMAND;EMPTY;test;test;train
21411;COMMAND;EMPTY;test;test;test
21412;COMMAND;EMPTY;test;test;test
21413;COMMAND;INSPECT;;;
21414;COMMAND;EMPTY;test;test;test
21415;COMMAND;EMPTY;test;test;train
21416;COMMAND;EMPTY;test;test;test
21417;COMMAND;EMPTY;test;test;test
21418;COMMAND;EMPTY;test;test;test
21419;COMMAND;EMPTY;test;test;test
21420;COMMAND;EMPTY;test;test;test
21421;COMMAND;EMPTY;test;test;test
21422;COMMAND;EMPTY;test;test;test
21423;COMMAND;EMPTY;test;test;test
21424;COMMAND;PLUS_ONE;test;test;train
21425;COMMAND;EMPTY;test;test;train
21426;COMMAND;EMPTY;test;test;test
21427;COMMAND;EMPTY;test;test;test
21428;COMMAND;EMPTY;test;test;test
21429;COMMAND;EMPTY;test;test;test
21430;COMMAND;EMPTY;test;test;train
21431;COMMAND;EMPTY;test;test;test
21432;COMMAND;EMPTY;test;test;test
21433;COMMAND;EMPTY;test;test;test
21434;COMMAND;EMPTY;test;test;test
21435;COMMAND;MINUS_ONE;test;test;train
21436;COMMAND;EMPTY;test;test;test
21437;COMMAND;PLUS_ONE;test;test;test
21438;COMMAND;EMPTY;test;test;test
21439;COMMAND;EMPTY;test;test;test
21440;COMMAND;EMPTY;test;test;test
21441;COMMAND;EMPTY;test;test;test
21442;COMMAND;EMPTY;test;test;test
21443;COMMAND;EMPTY;test;test;test
21444;COMMAND;EMPTY;test;test;test
21445;COMMAND;EMPTY;test;test;test
21446;COMMAND;EMPTY;test;test;valid
21447;COMMAND;EMPTY;test;test;test
21448;COMMAND;EMPTY;test;test;test
21449;COMMAND;EMPTY;test;test;test
21450;COMMAND;EMPTY;test;test;test
21451;COMMAND;EMPTY;test;test;test
21452;COMMAND;EMPTY;test;test;test
21453;COMMAND;EMPTY;test;test;test
21454;COMMAND;EMPTY;test;test;test
21455;COMMAND;EMPTY;test;test;test
21456;COMMAND;EMPTY;test;test;test
21457;COMMAND;EMPTY;test;test;train
21458;COMMAND;EMPTY;test;test;test
21459;COMMAND;EMPTY;test;test;test
21460;COMMAND;EMPTY;test;test;test
21461;COMMAND;EMPTY;test;test;train
21462;COMMAND;EMPTY;test;test;test
21463;COMMAND;EMPTY;test;test;test
21464;COMMAND;EMPTY;test;test;test
21465;COMMAND;EMPTY;test;test;test
21466;COMMAND;EMPTY;test;test;test
21467;COMMAND;EMPTY;test;test;test
21468;COMMAND;EMPTY;test;test;test
21469;COMMAND;EMPTY;test;test;test
21470;COMMAND;EMPTY;test;test;test
21471;COMMAND;EMPTY;test;test;test
21472;COMMAND;EMPTY;test;test;train
21473;COMMAND;EMPTY;test;test;test
21474;COMMAND;EMPTY;test;test;test
21475;COMMAND;EMPTY;test;test;test
21476;COMMAND;EMPTY;test;test;test
21477;COMMAND;EMPTY;test;test;train
21478;COMMAND;EMPTY;test;test;train
21479;COMMAND;EMPTY;test;test;test
21480;COMMAND;EMPTY;test;test;test
21481;COMMAND;EMPTY;test;test;test
21482;COMMAND;EMPTY;test;test;test
21483;COMMAND;EMPTY;test;test;train
21484;COMMAND;EMPTY;test;test;test
21485;COMMAND;EMPTY;test;test;test
21486;COMMAND;EMPTY;test;test;test
21487;COMMAND;EMPTY;test;test;test
21488;COMMAND;EMPTY;test;test;train
21489;COMMAND;EMPTY;test;test;test
21490;COMMAND;EMPTY;test;test;test
21491;COMMAND;EMPTY;test;test;test
21492;COMMAND;EMPTY;test;test;test
21493;COMMAND;EMPTY;test;test;test
21494;COMMAND;EMPTY;test;test;test
21495;COMMAND;EMPTY;test;test;test
21496;COMMAND;EMPTY;test;test;test
21497;COMMAND;EMPTY;test;test;test
21498;COMMAND;EMPTY;test;test;train
21499;COMMAND;EMPTY;test;test;test
21500;COMMAND;EMPTY;test;test;test
21501;COMMAND;EMPTY;test;test;test
21502;COMMAND;EMPTY;test;test;test
21503;COMMAND;EMPTY;test;test;test
21504;COMMAND;EMPTY;test;test;test
21505;COMMAND;EMPTY;test;test;test
21506;COMMAND;EMPTY;test;test;test
21507;COMMAND;EMPTY;test;test;test
21508;COMMAND;EMPTY;test;test;test
21509;COMMAND;EMPTY;test;test;train
21510;COMMAND;EMPTY;test;test;test
21511;COMMAND;EMPTY;test;test;test
21512;COMMAND;EMPTY;test;test;test
21513;COMMAND;EMPTY;test;test;test
21514;COMMAND;EMPTY;test;test;test
21515;COMMAND;EMPTY;test;test;test
